,content_id,content_type,title,headline,description,publish_date,slug,description,state,duration,video_series,author_1,author_2,tag_1,tag_2,tag_3,thumbnail_1_URL,thumbnail_1_size,thumbnail_1_width,thumbnail_1_height,thumbnail_2_URL,thumbnail_2_size,thumbnail_2_width,thumbnail_2_height,thumbnail_3_URL,thumbnail_3_size,thumbnail_3_width,thumbnail_3_height
33,5c51b892e4b0b6ea190cbcc4,article,,Watch UFC Fight Night for Free With an ESPN+ Trial,"You can sign up for a free 7-day trial, watch the fights and whatever else you want, cancel before the trial period ends, and pay nothing.",2019-01-30T19:11:55+0000,watch-ufc-fight-night-for-free-with-an-espn-trial,"You can sign up for a free 7-day trial, watch the fights and whatever else you want, cancel before the trial period ends, and pay nothing.",published,,,Seth G. Macy,,feature,shopping,streaming,https://assets1.ignimgs.com/2019/01/30/ufcthumb-1548862176591_compact.png,compact,306,172,https://assets1.ignimgs.com/2019/01/30/ufcthumb-1548862176591_medium.png,medium,466,262,https://assets1.ignimgs.com/2019/01/30/ufcthumb-1548862176591_large.png,large,626.0,352.0
35,5c51bdc5e4b0b6ea190cbcc7,article,,"Daily Deals: Preorder Anthem, Get $10 Walmart Credit","Alienware Intel Core i7-8700 GTX 1080 Gaming Desktop for $1100, Xbox One X NBA 2K19 Bundle for $399, 256GB SanDisk Ultra Micro SDXC Card for $45, and More.",2019-01-30T19:00:57+0000,daily-deals-preorder-anthem-get-10-walmart-credit,"Alienware Intel Core i7-8700 GTX 1080 Gaming Desktop for $1100, Xbox One X NBA 2K19 Bundle for $399, 256GB SanDisk Ultra Micro SDXC Card for $45, and More.",published,,,Eric Song,IGN Staff,daily-deals,novideo,tech,https://assets1.ignimgs.com/2019/01/30/blogroll-0130-1548872760308_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/30/blogroll-0130-1548872760308_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/30/blogroll-0130-1548872760308_large.jpg,large,626.0,352.0
36,5c269687e4b0c3a735a32992,article,,AntLion ModMic Wireless Review,The ModMic Wireless sounds great and turns any ordinary pair of headphones into a gaming headset.,2019-01-30T19:00:27+0000,antlion-modmic-wireless-review,The ModMic Wireless sounds great and turns any ordinary pair of headphones into a gaming headset.,published,,,Whitson Gordon,,review,pc,pc,https://assets1.ignimgs.com/2019/01/02/microphone-blogroll-1546448274733_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/02/microphone-blogroll-1546448274733_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/02/microphone-blogroll-1546448274733_large.jpg,large,626.0,352.0
37,5c51f297e4b0c3a735a33be0,article,,"Update: Xbox One, Xbox Live Issues Resolved",Xbox One owners may be experiencing problems signing into Xbox Live.,2019-01-30T18:53:11+0000,xbox-live-is-down,Xbox One owners may be experiencing problems signing into Xbox Live.,published,,,Jonathon Dornbush,,news,game,hardware,https://assets1.ignimgs.com/2015/11/17/controller-xbox-onejpg-9b3fd4_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2015/11/17/controller-xbox-onejpg-9b3fd4_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2015/11/17/controller-xbox-onejpg-9b3fd4_large.jpg,large,626.0,352.0
38,5c51d81fe4b0775fa30cf6b4,article,,"Smash Bros. Players Encounter Piranha Plant Redemption Problems, Potential Corrupt Save Files","In Super Smash Bros. Ultimate's latest update, players are having a difficult time redeeming Piranha Plant, along with some losing their entire saved data after playing the new character in a specific mode.",2019-01-30T18:44:51+0000,smash-bros-players-encounter-piranha-plant-redemption-problems-potential-corrupt-save-files,"In Super Smash Bros. Ultimate's latest update, players are having a difficult time redeeming Piranha Plant, along with some losing their entire saved data after playing the new character in a specific mode.",published,,,Jessie Wade,,news,character,fighting,https://assets1.ignimgs.com/2019/01/30/piranhaplant-1548873868302_compact.png,compact,306,172,https://assets1.ignimgs.com/2019/01/30/piranhaplant-1548873868302_medium.png,medium,466,262,https://assets1.ignimgs.com/2019/01/30/piranhaplant-1548873868302_large.png,large,626.0,352.0
39,5c51ecd0e4b0b6ea190cbce3,article,,Zombieland 2 Poster Takes the 10-Year Challenge,"The full main cast of Zombieland is returning for its sequel, and they’ve taken the opportunity to do their own 10-year challenge via a movie poster comparison.",2019-01-30T18:31:01+0000,zombieland-2-poster-takes-the-10-year-challenge,"The full main cast of Zombieland is returning for its sequel, and they’ve taken the opportunity to do their own 10-year challenge via a movie poster comparison.",published,,,Colin Stevens,,news,movie,zombieland-2,https://assets1.ignimgs.com/2019/01/30/zombieland-2-1548871924248_compact.png,compact,306,172,https://assets1.ignimgs.com/2019/01/30/zombieland-2-1548871924248_medium.png,medium,466,262,https://assets1.ignimgs.com/2019/01/30/zombieland-2-1548871924248_large.png,large,626.0,352.0
40,5c51e320e4b0c3a735a33bc7,article,,PlayStation Plus Free Games for February 2019 Announced,"Sony has announced the free games coming to PlayStation Plus in February 2019, and they include For Honor, Hitman: The Complete First Season, and Metal Gear Solid 4: Guns of the Patriots.",2019-01-30T17:55:14+0000,playstation-plus-free-games-for-february-2019-announced,"Sony has announced the free games coming to PlayStation Plus in February 2019, and they include For Honor, Hitman: The Complete First Season, and Metal Gear Solid 4: Guns of the Patriots.",published,,,Colin Stevens,,news,action,for-honor,https://assets1.ignimgs.com/2017/02/14/forhonor-1280-1487032030525_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2017/02/14/forhonor-1280-1487032030525_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2017/02/14/forhonor-1280-1487032030525_large.jpg,large,626.0,352.0
41,5c51d7efe4b0b6ea190cbcd4,article,,"The Batman Director on Plot, Release Date, Casting and Villains","Matt Reeves has given new details on his upcoming noir film, The Batman.
",2019-01-30T17:16:55+0000,the-batman-director-on-plot-release-date-casting-and-villains,"Matt Reeves has given new details on his upcoming noir film, The Batman.
",published,,,Colin Stevens,,news,action,movie,https://assets1.ignimgs.com/2017/01/06/batman-1280-1483662788992_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2017/01/06/batman-1280-1483662788992_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2017/01/06/batman-1280-1483662788992_large.jpg,large,626.0,352.0
42,5c13ecd2e4b0b6ea190ca3f3,article,,Every Disney World in Kingdom Hearts 3,Check out every Disney world you can expect to explore in Kingdom Hearts 3.,2019-01-30T17:16:21+0000,every-disney-world-in-kingdom-hearts-3,Check out every Disney world you can expect to explore in Kingdom Hearts 3.,published,,,Jonathon Dornbush,,feature,action,game,https://assets1.ignimgs.com/2019/01/30/kh3-worlds-1280-1548807978998_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/30/kh3-worlds-1280-1548807978998_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/30/kh3-worlds-1280-1548807978998_large.jpg,large,626.0,352.0
43,5c51598fe4b0775fa30cf687,article,,DC Universe Adding The New Batman Adventures and More TV in February (EXCLUSIVE),"DC Universe is adding a number of new shows and comics to its lineup in February, along with the premiere of Doom Patrol.",2019-01-30T17:00:25+0000,dc-universe-new-february-2019-doom-patrol-batman-adventures-tv-shows-comics,"DC Universe is adding a number of new shows and comics to its lineup in February, along with the premiere of Doom Patrol.",published,,,Laura Prudom,,news,dc-universe,doom-patrol,https://assets1.ignimgs.com/2019/01/30/doom-patrol-teaser-1548838560359_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/30/doom-patrol-teaser-1548838560359_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/30/doom-patrol-teaser-1548838560359_large.jpg,large,626.0,352.0
44,5c50afd3e4b0b6ea190cbc22,article,,37 of the Biggest Video Game Anniversaries in 2019,"From Asteroids and Duck Hunt turning 40, to younger anniversaries like Minecraft and Angry Birds, there are many excellent games celebrating big milestones this year.",2019-01-30T17:00:20+0000,37-of-the-biggest-video-game-anniversaries-in-2019,"From Asteroids and Duck Hunt turning 40, to younger anniversaries like Minecraft and Angry Birds, there are many excellent games celebrating big milestones this year.",published,,,IGN's Nostalgic Staff,,feature,2k-games,400800,https://assets1.ignimgs.com/2019/01/29/gameanniversaries-blogroll-1548794390702_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/29/gameanniversaries-blogroll-1548794390702_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/29/gameanniversaries-blogroll-1548794390702_large.jpg,large,626.0,352.0
45,5c51b53ae4b0c3a735a33bb2,article,,DC's Heroes in Crisis Tugs at the Heartstrings (Heroes in Crisis #5 Review),Heroes in Crisis becomes even more emotional as the world finally learns the truth about Sanctuary.,2019-01-30T16:57:45+0000,dcs-heroes-in-crisis-tugs-at-the-heartstrings-heroes-in-crisis-5-review,Heroes in Crisis becomes even more emotional as the world finally learns the truth about Sanctuary.,published,,,Jesse Schedeen,,review,book,heroes-in-crisis-5,https://assets1.ignimgs.com/2019/01/30/comicsgallery-dc-20190130--hic-cv5-5c2fbc330dba8229508211-1548867412885_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/30/comicsgallery-dc-20190130--hic-cv5-5c2fbc330dba8229508211-1548867412885_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/30/comicsgallery-dc-20190130--hic-cv5-5c2fbc330dba8229508211-1548867412885_large.jpg,large,626.0,352.0
46,5c51c955e4b0775fa30cf6ad,article,,Get 9 PS4 Games for Just $15,"It's easy to save over $200 on this collection of acclaimed PS4 games, including Shadow Warrior 2, Killing Floor 2, The Talos Principle, and more.",2019-01-30T16:39:12+0000,get-9-ps4-games-for-just-15,"It's easy to save over $200 on this collection of acclaimed PS4 games, including Shadow Warrior 2, Killing Floor 2, The Talos Principle, and more.",published,,,Chris Reed,,feature,shopping,us-shopping,https://assets2.ignimgs.com/2014/12/10/kf2jpg-8775b2_compact.jpg,compact,306,172,https://assets2.ignimgs.com/2014/12/10/kf2jpg-8775b2_medium.jpg,medium,466,262,https://assets2.ignimgs.com/2014/12/10/kf2jpg-8775b2_large.jpg,large,626.0,352.0
47,5c4f51f2e4b0775fa30cf515,article,,Christine Love on Creating Visual Novels – Humans Who Make Games Episode 3,"In episode 3 of Humans Who Make Games Podcast, host Adam Conover chats with Christine Love about her non-traditional path into the gaming industry and her process as both a writer and developer.",2019-01-30T15:53:49+0000,christine-love-on-creating-visual-novels-a-humans-who-make-games-episode-3,"In episode 3 of Humans Who Make Games Podcast, host Adam Conover chats with Christine Love about her non-traditional path into the gaming industry and her process as both a writer and developer.",published,,,Jessie Wade,,news,analogue-a-hate-story,game,https://assets1.ignimgs.com/2019/01/28/analogueign-1548702668562_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/28/analogueign-1548702668562_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/28/analogueign-1548702668562_large.jpg,large,626.0,352.0
48,5c510ce6e4b0b6ea190cbc98,article,,Exploring Rage 2's Wasteland of Opportunity,"Hands-on with Mutant Bash TV, Chazcar Derby racing and more. ",2019-01-30T15:00:17+0000,exploring-rage-2s-wasteland-of-opportunity,"Hands-on with Mutant Bash TV, Chazcar Derby racing and more. ",published,,,Tristan Ogilvie,,preview,avalanche-studios-se,bethesda-softworks,https://assets1.ignimgs.com/2019/01/30/rage2-blogroll-02-1548815639190_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/30/rage2-blogroll-02-1548815639190_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/30/rage2-blogroll-02-1548815639190_large.jpg,large,626.0,352.0
49,5c50e685e4b0775fa30cf648,article,,Wargroove Review,Wargroove’s brain-teasing tactics and impressive level editor make it the Advance Wars successor fans have been waiting for.,2019-01-30T14:00:47+0000,wargroove-review,Wargroove’s brain-teasing tactics and impressive level editor make it the Advance Wars successor fans have been waiting for.,published,,,Tom Marks,,review,chucklefish,game,https://assets1.ignimgs.com/2019/01/29/wargroove-blogroll-1548805391202_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/29/wargroove-blogroll-1548805391202_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/29/wargroove-blogroll-1548805391202_large.jpg,large,626.0,352.0
50,5c517ad3e4b0775fa30cf690,article,,The Cheapest Place to Buy Kingdom Hearts 3 on PS4 and Xbox One,IGN round up the best deals for Kingdom Hearts 3.,2019-01-30T12:10:50+0000,uk-daily-deals-the-cheapest-kingdom-hearts-3-ps4-xbox-one,IGN round up the best deals for Kingdom Hearts 3.,published,,,Dominyka Bucelyte,,news,daily-deals,ign-daily-deals,https://assets1.ignimgs.com/2019/01/30/kingdom-hearts-3-blogroll-1548850159331_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/30/kingdom-hearts-3-blogroll-1548850159331_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/30/kingdom-hearts-3-blogroll-1548850159331_large.jpg,large,626.0,352.0
51,5c5190d7e4b0c3a735a33ba6,article,,Sony Reportedly Shifting First Party Development Focus onto PS5,"""PS5 dev kits are out there and I've heard positive things about it.""",2019-01-30T11:58:07+0000,sony-reportedly-shifting-first-party-development-focus-onto-ps5,"""PS5 dev kits are out there and I've heard positive things about it.""",published,,,Joe Skrebels,,news,game,hardware,https://assets1.ignimgs.com/2019/01/09/beyond-ps5-blogroll-1-1547068336627_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/09/beyond-ps5-blogroll-1-1547068336627_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/09/beyond-ps5-blogroll-1-1547068336627_large.jpg,large,626.0,352.0
52,5c516dcbe4b0c3a735a33ba0,article,,Smash Bros. Ultimate: Last Chance to Get Piranha Plant for Free,"The first DLC fighter is now available in Smash Bros. Ultimate, see how you can claim Piranha Plant for free before time runs out.",2019-01-30T10:30:36+0000,smash-bros-ultimate-last-chance-to-get-piranha-plant-for-free,"The first DLC fighter is now available in Smash Bros. Ultimate, see how you can claim Piranha Plant for free before time runs out.",published,,,Brendan Graeber,,game,super-smash-bros-ultimate,nintendo-switch,https://assets1.ignimgs.com/2019/01/30/ss-6-1548840355878_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/30/ss-6-1548840355878_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/30/ss-6-1548840355878_large.jpg,large,626.0,352.0
55,5c5136ade4b0775fa30cf67d,article,,"Kingdom Hearts 3: All Lucky Emblems in Twilight Town, Olympus",Find every Mickey Symbol in the first two worlds of Kingdom Hearts 3 - Olympus and Twilight Town. ,2019-01-30T05:31:25+0000,kingdom-hearts-3-all-lucky-emblems-in-twilight-town-olympus,Find every Mickey Symbol in the first two worlds of Kingdom Hearts 3 - Olympus and Twilight Town. ,published,,,Casey DeFreitas,,game,kingdom-hearts-iii,ps4,https://assets1.ignimgs.com/2019/01/30/olympusemblemthumb-1548826231221_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/30/olympusemblemthumb-1548826231221_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/30/olympusemblemthumb-1548826231221_large.jpg,large,626.0,352.0
56,5c5090bde4b0b6ea190cbbe8,article,,Where to Order Flowers for Valentine's Day 2019,Don't let time slip you by: order a Valentine's gift now and spend the next two weeks stress-free.,2019-01-30T03:38:41+0000,where-to-order-flowers-for-valentines-day-2019,Don't let time slip you by: order a Valentine's gift now and spend the next two weeks stress-free.,published,,,Seth G. Macy,,feature,novideo,shopping,https://assets1.ignimgs.com/2019/01/29/thumbsflower-1548785290389_compact.png,compact,306,172,https://assets1.ignimgs.com/2019/01/29/thumbsflower-1548785290389_medium.png,medium,466,262,https://assets1.ignimgs.com/2019/01/29/thumbsflower-1548785290389_large.png,large,626.0,352.0
57,5c50ec1ee4b0b6ea190cbc7d,article,,Lena Headey on Her 'Weirdly Tedious' Last Day Filming Game of Thrones,Lena Headey talks about her last day portraying Cersei Lannister on Game of Thrones.,2019-01-30T03:03:09+0000,lena-headey-on-her-weirdly-tedious-last-day-filming-game-of-thrones,Lena Headey talks about her last day portraying Cersei Lannister on Game of Thrones.,published,,,Hope Corrigan,,news,fantasy,game-of-thrones,https://assets1.ignimgs.com/2017/08/06/63138b1250e859c18f8012d75b491991ea93fa60462bb64307ee8c5f243cd909c3b6b2d93543d912111cceaecdf1bda6-1502036327765_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2017/08/06/63138b1250e859c18f8012d75b491991ea93fa60462bb64307ee8c5f243cd909c3b6b2d93543d912111cceaecdf1bda6-1502036327765_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2017/08/06/63138b1250e859c18f8012d75b491991ea93fa60462bb64307ee8c5f243cd909c3b6b2d93543d912111cceaecdf1bda6-1502036327765_large.jpg,large,626.0,352.0
58,5c50e6b5e4b0775fa30cf64a,article,,"The Flash Season 5, Episode 12: ""Memorabilia"" Review","Barry and Iris take a trip into Nora's memories and discover some hard truths in The Flash Season 5, episode 12, ""Memorabilia."" ",2019-01-30T02:00:32+0000,the-flash-review-season-5-episode-12-memorabilia,"Barry and Iris take a trip into Nora's memories and discover some hard truths in The Flash Season 5, episode 12, ""Memorabilia."" ",published,,,Aaron Sagers,,review,episode,memorabilia,https://assets1.ignimgs.com/2019/01/29/flash-512-blogroll-1548801633441_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/29/flash-512-blogroll-1548801633441_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/29/flash-512-blogroll-1548801633441_large.jpg,large,626.0,352.0
59,5c51033de4b0b6ea190cbc8c,article,,Alien: Blackout Review,A mobile game in the style of Five Nights at Freddy’s probably isn’t&hellip;,2019-01-30T01:53:24+0000,alien-blackout-review,A mobile game in the style of Five Nights at Freddy’s probably isn’t&hellip;,published,,,David Jagneaux,,review,action,alien-blackout,https://assets1.ignimgs.com/2019/01/30/alienblackout-blogroll-1548812204605_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/30/alienblackout-blogroll-1548812204605_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/30/alienblackout-blogroll-1548812204605_large.jpg,large,626.0,352.0
60,5c50c6d0e4b0775fa30cf638,article,,Super Smash Bros. Ultimate Still Needs Better Patch Notes,"Nintendo's balance updates for Smash Bros. have improved, but remain frustratingly non-specific. ",2019-01-30T01:41:41+0000,super-smash-bros-ultimate-still-needs-better-patch-notes,"Nintendo's balance updates for Smash Bros. have improved, but remain frustratingly non-specific. ",published,,,Tom Marks,,feature,fighting,game,https://assets1.ignimgs.com/2019/01/29/dk-thumb-1548799001814_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/29/dk-thumb-1548799001814_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/29/dk-thumb-1548799001814_large.jpg,large,626.0,352.0
61,5c50fd0de4b0c3a735a33b80,article,,"Desire and Power Beginning Choices: Wisdom, Vitality, Balance and Guardian, Warrior, Mystic",How to choose between different desires and powers in Kingdom Hearts 3's prologue. ,2019-01-30T01:25:32+0000,desire-and-power-beginning-choices-wisdom-vitality-balance-and-guardian-warrior-mystic,How to choose between different desires and powers in Kingdom Hearts 3's prologue. ,published,,,Casey DeFreitas,,game,kingdom-hearts-iii,ps4,https://assets1.ignimgs.com/2019/01/29/kh3-desirepower-blogroll-1548726565683_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/29/kh3-desirepower-blogroll-1548726565683_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/29/kh3-desirepower-blogroll-1548726565683_large.jpg,large,626.0,352.0
62,5c5092f9e4b0775fa30cf5e0,article,,Super Smash Bros. Ultimate: Piranha Plant Now Available With 2.0.0 Update,Version 2.0.0 of Super Smash Bros. Ultimate is available now and brings with it the addition of Piranha Plant to the roster.,2019-01-30T01:20:43+0000,super-smash-bros-ultimate-version-20-update,Version 2.0.0 of Super Smash Bros. Ultimate is available now and brings with it the addition of Piranha Plant to the roster.,published,,,Adam Bankhurst,,news,fighting,game,https://assets1.ignimgs.com/2018/12/12/piranha-plant-1544649109219_compact.png,compact,306,172,https://assets1.ignimgs.com/2018/12/12/piranha-plant-1544649109219_medium.png,medium,466,262,https://assets1.ignimgs.com/2018/12/12/piranha-plant-1544649109219_large.png,large,626.0,352.0
63,5c50f5eee4b0b6ea190cbc83,article,,Zack Snyder's Next Movie Is a Netflix Zombie Thriller,"Zack Snyder is set to direct a zombie thriller for Netflix called Army of the Dead.
",2019-01-30T00:59:18+0000,zack-snyders-next-movie-is-a-netflix-zombie-thriller,"Zack Snyder is set to direct a zombie thriller for Netflix called Army of the Dead.
",published,,,Colin Stevens,,news,action,army-of-the-dead,https://assets1.ignimgs.com/2019/01/30/zack-snyder-1548809672549_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2019/01/30/zack-snyder-1548809672549_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2019/01/30/zack-snyder-1548809672549_large.jpg,large,626.0,352.0
64,5c50f6c2e4b0b6ea190cbc86,article,,How to View Kingdom Hearts 3's Epilogue ,Kingdom Heart 3's epilogue doesn't automatically play after finishing the game. ,2019-01-30T00:58:42+0000,how-to-view-kingdom-hearts-3s-hidden-epilogue,Kingdom Heart 3's epilogue doesn't automatically play after finishing the game. ,published,,,Casey DeFreitas,,action,game,kingdom-hearts,https://assets1.ignimgs.com/2018/06/15/kh3-e32018-screenshot-event12-1529088146659_compact.jpg,compact,306,172,https://assets1.ignimgs.com/2018/06/15/kh3-e32018-screenshot-event12-1529088146659_medium.jpg,medium,466,262,https://assets1.ignimgs.com/2018/06/15/kh3-e32018-screenshot-event12-1529088146659_large.jpg,large,626.0,352.0
